data,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
2020-02-24,3.0,,172.0,33.0,,,18.0,,,,3.0,,,,,,,,,,
2020-02-25,3.0,,240.0,43.0,,1.0,26.0,2.0,,,3.0,,,,,,,3.0,,1.0,
2020-02-26,3.0,,258.0,71.0,,11.0,47.0,2.0,,1.0,3.0,,,,,,,3.0,,1.0,
2020-02-27,2.0,,403.0,111.0,,19.0,97.0,2.0,,3.0,3.0,1.0,,3.0,1.0,,,4.0,,1.0,
2020-02-28,11.0,,531.0,151.0,,19.0,145.0,8.0,,6.0,3.0,1.0,,4.0,3.0,,1.0,4.0,,1.0,
2020-02-29,11.0,,615.0,191.0,,42.0,217.0,11.0,,11.0,6.0,2.0,,13.0,3.0,,1.0,4.0,,1.0,
2020-03-01,49.0,,984.0,263.0,6.0,25.0,285.0,13.0,2.0,25.0,6.0,5.0,,17.0,3.0,,1.0,9.0,,1.0,
2020-03-02,51.0,,1254.0,273.0,9.0,22.0,335.0,13.0,2.0,35.0,7.0,5.0,,17.0,4.0,,1.0,7.0,,1.0,
2020-03-03,56.0,,1520.0,307.0,13.0,24.0,420.0,19.0,8.0,61.0,14.0,6.0,3.0,30.0,6.0,1.0,1.0,7.0,1.0,1.0,4.0
2020-03-04,82.0,,1820.0,360.0,18.0,26.0,544.0,38.0,9.0,84.0,30.0,7.0,3.0,31.0,9.0,1.0,1.0,18.0,2.0,1.0,5.0
2020-03-05,108.0,2.0,2251.0,407.0,21.0,28.0,698.0,61.0,9.0,124.0,44.0,8.0,7.0,45.0,14.0,1.0,2.0,18.0,2.0,1.0,7.0
2020-03-06,143.0,7.0,2612.0,488.0,31.0,32.0,870.0,79.0,16.0,159.0,54.0,9.0,12.0,57.0,17.0,3.0,4.0,24.0,5.0,4.0,10.0
2020-03-07,207.0,8.0,3420.0,543.0,42.0,51.0,1010.0,113.0,24.0,207.0,76.0,11.0,14.0,61.0,26.0,3.0,4.0,35.0,5.0,9.0,14.0
2020-03-08,360.0,9.0,4189.0,670.0,57.0,78.0,1180.0,166.0,26.0,272.0,87.0,17.0,14.0,101.0,40.0,4.0,9.0,53.0,11.0,9.0,23.0
2020-03-09,350.0,15.0,5469.0,744.0,93.0,109.0,1386.0,208.0,28.0,323.0,102.0,30.0,14.0,120.0,50.0,5.0,11.0,54.0,19.0,9.0,33.0
2020-03-10,453.0,17.0,5791.0,856.0,116.0,141.0,1533.0,264.0,37.0,394.0,116.0,38.0,15.0,127.0,59.0,7.0,13.0,62.0,20.0,38.0,52.0
2020-03-11,501.0,20.0,7280.0,1023.0,126.0,194.0,1739.0,320.0,46.0,479.0,150.0,38.0,16.0,154.0,77.0,8.0,19.0,83.0,37.0,75.0,77.0
2020-03-12,580.0,27.0,8725.0,1384.0,167.0,274.0,1947.0,364.0,64.0,592.0,200.0,84.0,16.0,179.0,104.0,8.0,33.0,115.0,39.0,104.0,107.0
2020-03-13,840.0,28.0,9820.0,1595.0,257.0,345.0,2263.0,470.0,76.0,725.0,277.0,89.0,17.0,220.0,129.0,10.0,38.0,130.0,43.0,125.0,163.0
2020-03-14,873.0,42.0,11685.0,1937.0,301.0,463.0,2644.0,630.0,107.0,899.0,357.0,112.0,17.0,272.0,166.0,10.0,60.0,156.0,47.0,173.0,206.0
2020-03-15,1111.0,57.0,13272.0,2172.0,347.0,559.0,3093.0,781.0,143.0,1133.0,436.0,137.0,17.0,333.0,230.0,11.0,68.0,188.0,77.0,204.0,378.0
2020-03-16,1516.0,105.0,14649.0,2473.0,386.0,667.0,3522.0,866.0,164.0,1242.0,523.0,176.0,21.0,400.0,230.0,12.0,89.0,213.0,107.0,241.0,378.0
2020-03-17,1897.0,136.0,16220.0,2704.0,394.0,778.0,3931.0,1053.0,197.0,1371.0,607.0,229.0,25.0,460.0,340.0,20.0,114.0,237.0,117.0,291.0,385.0
2020-03-18,2341.0,165.0,17713.0,3214.0,462.0,887.0,4525.0,1330.0,247.0,1568.0,724.0,263.0,28.0,460.0,383.0,27.0,129.0,282.0,134.0,376.0,455.0
2020-03-19,2932.0,215.0,19884.0,3484.0,599.0,1059.0,5214.0,1482.0,334.0,1737.0,823.0,385.0,46.0,652.0,478.0,37.0,169.0,340.0,206.0,436.0,523.0
2020-03-20,3461.0,264.0,22264.0,4031.0,656.0,1221.0,5968.0,1793.0,395.0,1981.0,1008.0,449.0,50.0,749.0,581.0,52.0,207.0,408.0,293.0,548.0,642.0
2020-03-21,3752.0,313.0,25515.0,4617.0,790.0,1436.0,6705.0,2012.0,462.0,2153.0,1190.0,529.0,61.0,844.0,675.0,66.0,235.0,490.0,330.0,621.0,782.0
2020-03-22,4420.0,364.0,27206.0,5122.0,874.0,1665.0,7555.0,2277.0,521.0,2421.0,1383.0,587.0,66.0,936.0,786.0,81.0,273.0,630.0,339.0,678.0,954.0
2020-03-23,4861.0,393.0,28761.0,5505.0,930.0,1924.0,8535.0,2461.0,577.0,2569.0,1540.0,663.0,67.0,1026.0,906.0,90.0,292.0,721.0,359.0,724.0,1023.0
2020-03-24,5515.0,400.0,30703.0,5948.0,992.0,2116.0,9254.0,2699.0,648.0,2736.0,1728.0,689.0,73.0,1101.0,1005.0,92.0,319.0,846.0,421.0,781.0,1110.0
2020-03-25,6024.0,401.0,32346.0,6442.0,1139.0,2305.0,10054.0,2972.0,710.0,2934.0,1901.0,813.0,73.0,1199.0,1093.0,113.0,351.0,994.0,442.0,858.0,1222.0
2020-03-26,6534.0,408.0,34889.0,6935.0,1223.0,2567.0,10816.0,3226.0,802.0,3114.0,2096.0,946.0,103.0,1310.0,1182.0,134.0,393.0,1164.0,494.0,906.0,1297.0
2020-03-27,7092.0,452.0,37298.0,7497.0,1317.0,2696.0,11588.0,3450.0,884.0,3196.0,2295.0,1017.0,109.0,1454.0,1334.0,151.0,494.0,1250.0,530.0,1003.0,1391.0
2020-03-28,7671.0,511.0,39415.0,7930.0,1436.0,2822.0,12383.0,3817.0,969.0,3373.0,2505.0,1133.0,123.0,1592.0,1458.0,182.0,555.0,1359.0,624.0,1109.0,1505.0
2020-03-29,8206.0,584.0,41007.0,8358.0,1480.0,3076.0,13119.0,4122.0,1023.0,3558.0,2706.0,1293.0,127.0,1759.0,1549.0,202.0,614.0,1460.0,638.0,1214.0,1594.0
2020-03-30,8712.0,584.0,42161.0,8724.0,1501.0,3217.0,13531.0,4412.0,1051.0,3684.0,2914.0,1345.0,134.0,1952.0,1712.0,214.0,647.0,1555.0,682.0,1325.0,1682.0
2020-03-31,9301.0,628.0,43208.0,9155.0,1593.0,3416.0,14074.0,4608.0,1078.0,3825.0,3095.0,1401.0,144.0,2092.0,1803.0,226.0,659.0,1647.0,722.0,1371.0,1746.0
2020-04-01,9795.0,631.0,44773.0,9625.0,1685.0,3660.0,14787.0,4867.0,1095.0,3962.0,3264.0,1436.0,160.0,2231.0,1946.0,237.0,669.0,1718.0,745.0,1418.0,1870.0
2020-04-02,10353.0,668.0,46065.0,10111.0,1799.0,3782.0,15333.0,5273.0,1128.0,4098.0,3433.0,1497.0,165.0,2456.0,2077.0,246.0,691.0,1791.0,794.0,1479.0,2003.0
2020-04-03,10896.0,719.0,47520.0,10464.0,1879.0,3965.0,15932.0,5499.0,1179.0,4230.0,3600.0,1563.0,176.0,2677.0,2182.0,261.0,733.0,1859.0,825.0,1559.0,2109.0
2020-04-04,11709.0,748.0,49118.0,10824.0,1986.0,4203.0,16540.0,5671.0,1210.0,4341.0,3757.0,1628.0,206.0,2828.0,2240.0,264.0,741.0,1932.0,874.0,1592.0,2220.0
2020-04-05,12362.0,782.0,50455.0,11226.0,2048.0,4449.0,17089.0,5847.0,1239.0,4464.0,3880.0,1703.0,224.0,2960.0,2317.0,278.0,795.0,1994.0,907.0,1644.0,2285.0
2020-04-06,12924.0,805.0,51534.0,11588.0,2103.0,4549.0,17556.0,6001.0,1253.0,4614.0,4031.0,1721.0,224.0,3058.0,2444.0,287.0,817.0,2046.0,922.0,1722.0,2348.0
2020-04-07,13343.0,835.0,52325.0,11925.0,2153.0,4757.0,17825.0,6173.0,1263.0,4710.0,4149.0,1799.0,224.0,3148.0,2514.0,291.0,833.0,2097.0,935.0,1811.0,2476.0
2020-04-08,13883.0,850.0,53414.0,12410.0,2218.0,4906.0,18234.0,6379.0,1289.0,4859.0,4266.0,1859.0,226.0,3268.0,2634.0,297.0,859.0,2159.0,975.0,1835.0,2602.0
2020-04-09,14522.0,868.0,54802.0,12933.0,2299.0,5020.0,18677.0,6552.0,1298.0,4955.0,4429.0,1931.0,234.0,3344.0,2716.0,303.0,874.0,2232.0,1026.0,1903.0,2708.0
2020-04-10,15012.0,879.0,56048.0,13421.0,2349.0,5191.0,19128.0,6727.0,1302.0,5084.0,4583.0,2014.0,243.0,3442.0,2809.0,308.0,901.0,2302.0,1063.0,1955.0,2816.0
2020-04-11,16008.0,902.0,57592.0,13768.0,2393.0,5376.0,19635.0,6958.0,1309.0,5211.0,4723.0,2120.0,246.0,3517.0,2904.0,312.0,915.0,2364.0,1091.0,1957.0,2970.0
2020-04-12,16660.0,921.0,59052.0,14077.0,2431.0,5494.0,20098.0,7235.0,1319.0,5303.0,4845.0,2160.0,257.0,3604.0,2989.0,315.0,923.0,2416.0,1113.0,2098.0,3053.0
2020-04-13,17134.0,927.0,60314.0,14251.0,2482.0,5596.0,20440.0,7390.0,1320.0,5381.0,4968.0,2213.0,257.0,3670.0,3065.0,319.0,928.0,2458.0,1128.0,2149.0,3126.0
2020-04-14,17690.0,947.0,61326.0,14432.0,2520.0,5808.0,20752.0,7527.0,1321.0,5426.0,5111.0,2245.0,257.0,3769.0,3118.0,319.0,956.0,2501.0,1138.0,2184.0,3141.0
2020-04-15,18229.0,958.0,62153.0,14624.0,2544.0,5936.0,21029.0,7666.0,1322.0,5503.0,5232.0,2274.0,263.0,3807.0,3184.0,320.0,971.0,2535.0,1161.0,2224.0,3220.0
2020-04-16,19108.0,971.0,63094.0,14990.0,2616.0,6039.0,21486.0,7943.0,1329.0,5582.0,5380.0,2346.0,263.0,3887.0,3258.0,336.0,1009.0,2579.0,1164.0,2267.0,3294.0
2020-04-17,19803.0,993.0,64135.0,15374.0,2675.0,6188.0,21834.0,8110.0,1337.0,5668.0,5524.0,2443.0,269.0,3951.0,3327.0,337.0,991.0,2625.0,1178.0,2296.0,3376.0
2020-04-18,20464.0,1073.0,65381.0,15692.0,2731.0,6301.0,22184.0,8237.0,1344.0,5721.0,5668.0,2487.0,269.0,3988.0,3409.0,339.0,1011.0,2672.0,1198.0,2325.0,3431.0
2020-04-19,21057.0,1088.0,66236.0,15935.0,2745.0,6528.0,22560.0,8372.0,1348.0,5769.0,5755.0,2521.0,279.0,4029.0,3529.0,342.0,1035.0,2717.0,1215.0,2380.0,3532.0
2020-04-20,21349.0,1088.0,66971.0,16127.0,2775.0,6669.0,22867.0,8507.0,1349.0,5826.0,5815.0,2612.0,281.0,4074.0,3567.0,342.0,1038.0,2759.0,1228.0,2394.0,3590.0
2020-04-21,21955.0,1093.0,67931.0,16404.0,2792.0,6764.0,23092.0,8603.0,1353.0,5877.0,5895.0,2667.0,282.0,4135.0,3622.0,350.0,1047.0,2835.0,1236.0,2410.0,3614.0
2020-04-22,22739.0,1095.0,69092.0,16738.0,2817.0,6918.0,23434.0,8700.0,1357.0,5924.0,5975.0,2733.0,284.0,4185.0,3730.0,354.0,1060.0,2883.0,1247.0,2416.0,3646.0
2020-04-23,23140.0,1096.0,70165.0,16881.0,2858.0,7049.0,23723.0,8780.0,1362.0,5952.0,6054.0,2785.0,284.0,4238.0,3839.0,356.0,1069.0,2926.0,1254.0,2435.0,3727.0
2020-04-24,23822.0,1100.0,71256.0,17229.0,2882.0,7173.0,23970.0,8877.0,1363.0,6028.0,6132.0,2803.0,287.0,4282.0,3881.0,360.0,1079.0,2981.0,1257.0,2456.0,3776.0
2020-04-25,24426.0,1100.0,71969.0,17391.0,2903.0,7301.0,24209.0,9015.0,1366.0,6058.0,6224.0,2832.0,292.0,4299.0,3912.0,361.0,1088.0,3020.0,1271.0,2476.0,3838.0
2020-04-26,24820.0,1106.0,72889.0,17471.0,2917.0,7488.0,24450.0,9147.0,1368.0,6111.0,6309.0,2859.0,296.0,4331.0,3948.0,366.0,1089.0,3055.0,1280.0,2481.0,3894.0
2020-04-27,25098.0,1111.0,73479.0,17579.0,2977.0,7642.0,24662.0,9179.0,1370.0,6127.0,6392.0,2874.0,296.0,4349.0,3958.0,366.0,1096.0,3085.0,1283.0,2496.0,3995.0
2020-04-28,25450.0,1119.0,74348.0,17708.0,2995.0,7772.0,24914.0,9231.0,1379.0,6175.0,6467.0,2899.0,297.0,4380.0,3980.0,366.0,1097.0,3120.0,1285.0,2498.0,4025.0
2020-04-29,25861.0,1124.0,75134.0,17825.0,3010.0,7889.0,25177.0,9292.0,1391.0,6210.0,6545.0,2923.0,297.0,4410.0,4029.0,366.0,1102.0,3140.0,1290.0,2507.0,4069.0
2020-04-30,26289.0,1128.0,75732.0,17960.0,3025.0,7993.0,25436.0,9352.0,1392.0,6247.0,6616.0,2930.0,298.0,4423.0,4072.0,367.0,1108.0,3166.0,1295.0,2518.0,4116.0
2020-05-01,26684.0,1133.0,76469.0,18098.0,3041.0,8126.0,25644.0,9445.0,1393.0,6275.0,6672.0,2948.0,300.0,4444.0,4099.0,378.0,1112.0,3194.0,1313.0,2528.0,4132.0
2020-05-02,27179.0,1136.0,77002.0,18224.0,3059.0,8312.0,25850.0,9525.0,1394.0,6298.0,6756.0,2964.0,301.0,4459.0,4133.0,380.0,1112.0,3213.0,1315.0,2535.0,4181.0
2020-05-03,27430.0,1142.0,77528.0,18318.0,3072.0,8359.0,26016.0,9563.0,1394.0,6319.0,6809.0,2996.0,301.0,4484.0,4144.0,386.0,1114.0,3240.0,1319.0,2536.0,4247.0
2020-05-04,27622.0,1143.0,78105.0,18373.0,3076.0,8412.0,26175.0,9601.0,1394.0,6363.0,6847.0,3000.0,301.0,4498.0,4153.0,386.0,1118.0,3255.0,1317.0,2541.0,4258.0
2020-05-05,27774.0,1143.0,78605.0,18402.0,3085.0,8475.0,26275.0,9631.0,1400.0,6392.0,6914.0,3025.0,301.0,4518.0,4170.0,396.0,1119.0,3267.0,1318.0,2542.0,4261.0
2020-05-06,27939.0,1146.0,79369.0,18479.0,3094.0,8551.0,26379.0,9657.0,1404.0,6421.0,6995.0,3047.0,304.0,4532.0,4196.0,399.0,1122.0,3281.0,1319.0,2543.0,4280.0
2020-05-07,28135.0,1150.0,80089.0,18553.0,3107.0,8645.0,26487.0,9683.0,1405.0,6452.0,7034.0,3072.0,305.0,4541.0,4245.0,383.0,1125.0,3288.0,1324.0,2552.0,4283.0
2020-05-08,28368.0,1151.0,80723.0,18618.0,3116.0,8723.0,26598.0,9721.0,1406.0,6470.0,7086.0,3078.0,327.0,4562.0,4256.0,382.0,1126.0,3301.0,1330.0,2558.0,4285.0
2020-05-09,28549.0,1152.0,81225.0,18671.0,3124.0,8738.0,26719.0,9745.0,1407.0,6493.0,7133.0,3086.0,347.0,4576.0,4286.0,382.0,1129.0,3313.0,1334.0,2567.0,4292.0
2020-05-10,28665.0,1157.0,81507.0,18722.0,3130.0,8788.0,26796.0,9774.0,1411.0,6533.0,7165.0,3103.0,370.0,4588.0,4313.0,385.0,1132.0,3327.0,1340.0,2569.0,4295.0
2020-05-11,28776.0,1158.0,81871.0,18741.0,3138.0,8832.0,26876.0,9787.0,1412.0,6543.0,7190.0,3107.0,383.0,4602.0,4327.0,386.0,1134.0,3339.0,1343.0,2572.0,4297.0
2020-05-12,28889.0,1160.0,82904.0,18782.0,3148.0,8863.0,26929.0,9802.0,1419.0,6568.0,7212.0,3115.0,386.0,4615.0,4337.0,387.0,1138.0,3343.0,1344.0,2572.0,4303.0
2020-05-13,29058.0,1163.0,83298.0,18813.0,3156.0,8930.0,26979.0,9829.0,1419.0,6588.0,7250.0,3127.0,401.0,4630.0,4348.0,389.0,1140.0,3354.0,1345.0,2575.0,4312.0
2020-05-14,29209.0,1166.0,83820.0,18845.0,3161.0,8995.0,27056.0,9859.0,1420.0,6603.0,7291.0,3136.0,403.0,4639.0,4357.0,389.0,1143.0,3366.0,1345.0,2578.0,4315.0
2020-05-15,29346.0,1172.0,84119.0,18889.0,3175.0,9060.0,27110.0,9883.0,1422.0,6619.0,7364.0,3148.0,407.0,4654.0,4366.0,389.0,1144.0,3374.0,1348.0,2578.0,4318.0
2020-05-16,29483.0,1173.0,84518.0,18928.0,3183.0,9111.0,27182.0,9913.0,1422.0,6642.0,7396.0,3178.0,410.0,4668.0,4374.0,390.0,1151.0,3382.0,1352.0,2578.0,4326.0
2020-05-17,29547.0,1173.0,84844.0,18941.0,3191.0,9159.0,27232.0,9948.0,1424.0,6667.0,7446.0,3186.0,411.0,4684.0,4379.0,392.0,1151.0,3388.0,1353.0,2581.0,4338.0
2020-05-18,29619.0,1174.0,85019.0,18950.0,3198.0,9191.0,27267.0,9961.0,1424.0,6678.0,7485.0,3193.0,422.0,4695.0,4386.0,392.0,1151.0,3395.0,1353.0,2582.0,4351.0
2020-05-19,29727.0,1175.0,85481.0,18997.0,3203.0,9257.0,27314.0,9968.0,1427.0,6675.0,7505.0,3197.0,422.0,4707.0,4396.0,393.0,1153.0,3403.0,1354.0,2587.0,4358.0
2020-05-20,29885.0,1175.0,85775.0,19030.0,3209.0,9289.0,27364.0,9982.0,1427.0,6677.0,7533.0,3205.0,422.0,4714.0,4407.0,393.0,1156.0,3411.0,1355.0,2587.0,4368.0
2020-05-21,29990.0,1176.0,86091.0,19038.0,3215.0,9344.0,27417.0,10000.0,1429.0,6689.0,7558.0,3212.0,423.0,4723.0,4413.0,394.0,1156.0,3417.0,1356.0,2587.0,4378.0
2020-05-22,30077.0,1177.0,86384.0,19059.0,3227.0,9389.0,27470.0,10035.0,1429.0,6697.0,7589.0,3220.0,426.0,4733.0,4440.0,394.0,1157.0,3421.0,1356.0,2590.0,4388.0
2020-05-23,30137.0,1177.0,86825.0,19069.0,3233.0,9427.0,27513.0,10047.0,1430.0,6701.0,7607.0,3221.0,431.0,4744.0,4448.0,398.0,1157.0,3421.0,1356.0,2590.0,4395.0
2020-05-24,30180.0,1178.0,87110.0,19086.0,3236.0,9480.0,27558.0,10062.0,1430.0,6714.0,7627.0,3226.0,432.0,4749.0,4458.0,399.0,1157.0,3423.0,1356.0,2593.0,4404.0
2020-05-25,30228.0,1179.0,87258.0,19097.0,3240.0,9497.0,27587.0,10067.0,1430.0,6716.0,7643.0,3227.0,432.0,4755.0,4467.0,399.0,1157.0,3427.0,1354.0,2593.0,4405.0
2020-05-26,30314.0,1181.0,87417.0,19105.0,3251.0,9550.0,27611.0,10070.0,1431.0,6718.0,7661.0,3230.0,432.0,4767.0,4469.0,399.0,1157.0,3430.0,1354.0,2593.0,4415.0
2020-05-27,30387.0,1181.0,87801.0,19113.0,3255.0,9589.0,27627.0,10082.0,1431.0,6718.0,7672.0,3235.0,434.0,4773.0,4479.0,399.0,1158.0,3435.0,1355.0,2593.0,4422.0
2020-05-28,30445.0,1182.0,88183.0,19125.0,3262.0,9605.0,27701.0,10086.0,1431.0,6719.0,7693.0,3237.0,435.0,4777.0,4481.0,399.0,1158.0,3438.0,1355.0,2595.0,4425.0
2020-05-29,30501.0,1182.0,88537.0,19134.0,3267.0,9619.0,27739.0,10088.0,1431.0,6723.0,7709.0,3237.0,436.0,4787.0,4482.0,399.0,1158.0,3440.0,1356.0,2595.0,4428.0
2020-05-30,30583.0,1183.0,88758.0,19146.0,3271.0,9651.0,27759.0,10100.0,1431.0,6727.0,7715.0,3237.0,436.0,4797.0,4490.0,399.0,1158.0,3442.0,1356.0,2596.0,4429.0
2020-05-31,30637.0,1184.0,88968.0,19152.0,3273.0,9663.0,27790.0,10104.0,1431.0,6730.0,7728.0,3244.0,436.0,4802.0,4494.0,399.0,1158.0,3443.0,1356.0,2597.0,4430.0
2020-06-01,30658.0,1187.0,89018.0,19154.0,3274.0,9719.0,27809.0,10107.0,1431.0,6730.0,7738.0,3245.0,436.0,4806.0,4498.0,399.0,1158.0,3443.0,1357.0,2598.0,4432.0
2020-06-02,30715.0,1187.0,89205.0,19162.0,3276.0,9734.0,27828.0,10117.0,1431.0,6734.0,7743.0,3249.0,436.0,4809.0,4498.0,399.0,1158.0,3447.0,1357.0,2598.0,4432.0
2020-06-03,30734.0,1187.0,89442.0,19164.0,3276.0,9751.0,27842.0,10121.0,1431.0,6735.0,7753.0,3252.0,436.0,4821.0,4499.0,399.0,1158.0,3447.0,1357.0,2598.0,4433.0
2020-06-04,30758.0,1187.0,89526.0,19168.0,3279.0,9772.0,27860.0,10122.0,1431.0,6738.0,7764.0,3255.0,436.0,4822.0,4503.0,399.0,1158.0,3447.0,1357.0,2598.0,4433.0
2020-06-05,30807.0,1187.0,89928.0,19174.0,3280.0,9786.0,27877.0,10129.0,1431.0,6740.0,7773.0,3257.0,436.0,4822.0,4507.0,399.0,1159.0,3448.0,1359.0,2599.0,4433.0
2020-06-06,30845.0,1189.0,90070.0,19182.0,3283.0,9799.0,27894.0,10134.0,1431.0,6742.0,7801.0,3258.0,436.0,4822.0,4511.0,399.0,1159.0,3450.0,1362.0,2600.0,4434.0
2020-06-07,30855.0,1191.0,90195.0,19183.0,3283.0,9812.0,27908.0,10135.0,1432.0,6745.0,7812.0,3265.0,436.0,4826.0,4511.0,399.0,1159.0,3451.0,1362.0,2603.0,4435.0
2020-06-08,30869.0,1191.0,90389.0,19187.0,3284.0,9826.0,27928.0,10144.0,1432.0,6747.0,7828.0,3265.0,436.0,4828.0,4512.0,399.0,1159.0,3452.0,1362.0,2604.0,4436.0
2020-06-09,30890.0,1191.0,90581.0,19191.0,3284.0,9834.0,27946.0,10145.0,1435.0,6747.0,7851.0,3266.0,438.0,4833.0,4512.0,400.0,1159.0,3454.0,1361.0,2604.0,4439.0
2020-06-10,30916.0,1191.0,90680.0,19194.0,3286.0,9854.0,27970.0,10148.0,1436.0,6750.0,7869.0,3266.0,439.0,4834.0,4512.0,400.0,1159.0,3455.0,1361.0,2604.0,4439.0
2020-06-11,30958.0,1191.0,90932.0,19199.0,3287.0,9864.0,27995.0,10158.0,1436.0,6751.0,7889.0,3267.0,439.0,4837.0,4513.0,401.0,1161.0,3455.0,1362.0,2606.0,4441.0
2020-06-12,30989.0,1191.0,91204.0,19199.0,3290.0,9871.0,28028.0,10165.0,1436.0,6752.0,7916.0,3271.0,439.0,4608.0,4515.0,401.0,1161.0,3455.0,1363.0,2608.0,4443.0
2020-06-13,31029.0,1191.0,91414.0,19212.0,3296.0,9875.0,28056.0,10172.0,1436.0,6754.0,7941.0,3275.0,439.0,4608.0,4515.0,401.0,1162.0,3456.0,1363.0,2610.0,4446.0
2020-06-14,31059.0,1191.0,91658.0,19219.0,3296.0,9879.0,28073.0,10180.0,1436.0,6758.0,7955.0,3279.0,439.0,4609.0,4515.0,401.0,1162.0,3457.0,1363.0,2613.0,4447.0
2020-06-15,31061.0,1191.0,91917.0,19220.0,3296.0,9887.0,28084.0,10188.0,1436.0,6762.0,7958.0,3279.0,439.0,4613.0,4516.0,401.0,1162.0,3458.0,1363.0,2611.0,4448.0
2020-06-16,31090.0,1191.0,92060.0,19221.0,3297.0,9891.0,28097.0,10191.0,1437.0,6763.0,7967.0,3280.0,439.0,4613.0,4516.0,401.0,1162.0,3460.0,1365.0,2611.0,4448.0
2020-06-17,31131.0,1191.0,92302.0,19225.0,3299.0,9896.0,28111.0,10193.0,1437.0,6764.0,7977.0,3281.0,440.0,4614.0,4516.0,401.0,1162.0,3462.0,1366.0,2611.0,4449.0
2020-06-18,31162.0,1191.0,92518.0,19233.0,3301.0,9903.0,28143.0,10195.0,1437.0,6768.0,7986.0,3281.0,440.0,4615.0,4519.0,401.0,1165.0,3464.0,1367.0,2613.0,4457.0
2020-06-19,31188.0,1191.0,92675.0,19235.0,3303.0,9910.0,28170.0,10205.0,1438.0,6768.0,7995.0,3280.0,441.0,4615.0,4520.0,401.0,1165.0,3070.0,1368.0,2615.0,4458.0
2020-06-20,31215.0,1193.0,92840.0,19238.0,3304.0,9920.0,28198.0,10207.0,1438.0,6768.0,8009.0,3281.0,441.0,4615.0,4525.0,401.0,1167.0,3070.0,1369.0,2618.0,4458.0
2020-06-21,31241.0,1193.0,92968.0,19245.0,3305.0,9927.0,28221.0,10210.0,1438.0,6768.0,8017.0,3281.0,441.0,4617.0,4527.0,401.0,1173.0,3072.0,1369.0,2622.0,4463.0
2020-06-22,31248.0,1193.0,93111.0,19247.0,3305.0,9935.0,28243.0,10211.0,1438.0,6774.0,8025.0,3282.0,444.0,4624.0,4527.0,401.0,1174.0,3072.0,1369.0,2633.0,4464.0
2020-06-23,31254.0,1193.0,93173.0,19250.0,3305.0,9939.0,28260.0,10217.0,1438.0,6775.0,8033.0,3282.0,444.0,4634.0,4529.0,401.0,1175.0,3073.0,1360.0,2633.0,4465.0
2020-06-24,31276.0,1194.0,93261.0,19253.0,3305.0,9940.0,28304.0,10222.0,1439.0,6779.0,8039.0,3283.0,444.0,4645.0,4529.0,401.0,1175.0,3074.0,1361.0,2634.0,4852.0
2020-06-25,31296.0,1194.0,93431.0,19257.0,3305.0,9954.0,28351.0,10224.0,1439.0,6781.0,8051.0,3284.0,444.0,4662.0,4530.0,401.0,1175.0,3076.0,1362.0,2634.0,4855.0
2020-06-26,31311.0,1194.0,93587.0,19262.0,3307.0,9958.0,28393.0,10226.0,1440.0,6783.0,8064.0,3285.0,445.0,4665.0,4531.0,401.0,1178.0,3076.0,1362.0,2634.0,4859.0
2020-06-27,31322.0,1194.0,93664.0,19264.0,3307.0,9963.0,28435.0,10238.0,1440.0,6785.0,8082.0,3285.0,445.0,4665.0,4531.0,401.0,1179.0,3077.0,1363.0,2636.0,4860.0
2020-06-28,31336.0,1194.0,93761.0,19275.0,3308.0,9967.0,28456.0,10243.0,1440.0,6785.0,8096.0,3286.0,445.0,4665.0,4531.0,401.0,1180.0,3077.0,1364.0,2637.0,4863.0
2020-06-29,31338.0,1194.0,93839.0,19278.0,3308.0,9974.0,28472.0,10248.0,1440.0,6785.0,8105.0,3287.0,445.0,4666.0,4531.0,402.0,1180.0,3078.0,1364.0,2639.0,4863.0
2020-06-30,31349.0,1195.0,93901.0,19286.0,3308.0,9977.0,28492.0,10250.0,1441.0,6785.0,8110.0,3287.0,445.0,4690.0,4531.0,402.0,1181.0,3080.0,1366.0,2639.0,4863.0
2020-07-01,31365.0,1195.0,94010.0,19289.0,3312.0,9982.0,28508.0,10254.0,1441.0,6786.0,8119.0,3289.0,445.0,4699.0,4530.0,402.0,1181.0,3081.0,1366.0,2642.0,4864.0
2020-07-02,31378.0,1195.0,94108.0,19309.0,3314.0,9984.0,28535.0,10258.0,1444.0,6789.0,8130.0,3292.0,445.0,4702.0,4530.0,402.0,1181.0,3090.0,1368.0,2642.0,4865.0
2020-07-03,31394.0,1196.0,94223.0,19314.0,3318.0,9987.0,28562.0,10267.0,1446.0,6789.0,8141.0,3298.0,445.0,4712.0,4533.0,404.0,1182.0,3091.0,1369.0,2642.0,4871.0
2020-07-04,31405.0,1196.0,94318.0,19318.0,3326.0,9991.0,28613.0,10276.0,1447.0,6789.0,8172.0,3305.0,445.0,4714.0,4536.0,404.0,1183.0,3094.0,1369.0,2645.0,4873.0
2020-07-05,31423.0,1196.0,94416.0,19326.0,3326.0,9999.0,28637.0,10285.0,1447.0,6790.0,8186.0,3309.0,445.0,4719.0,4536.0,404.0,1183.0,3094.0,1370.0,2647.0,4873.0
